净值日期,单位净值,日增长率
2014-08-12,1.04,0.1927
2014-08-13,1.039,-0.0962
2014-08-14,1.03,-0.8662
2014-08-15,1.037,0.6796
2014-08-18,1.053,1.5429
2014-08-19,1.061,0.7597
2014-08-20,1.053,-0.754
2014-08-21,1.057,0.3799
2014-08-22,1.065,0.7569
2014-08-25,1.054,-1.0329
2014-08-26,1.04,-1.3283
2014-08-27,1.043,0.2885
2014-08-28,1.033,-0.9588
2014-08-29,1.046,1.2585
2014-09-01,1.069,2.1989
2014-09-02,1.087,1.6838
2014-09-03,1.1,1.196
2014-09-04,1.111,1.0
2014-09-05,1.117,0.5401
2014-09-09,1.119,0.1791
2014-09-10,1.126,0.6256
2014-09-11,1.124,-0.1776
2014-09-12,1.135,0.9786
2014-09-15,1.139,0.3524
2014-09-16,1.105,-2.9851
2014-09-17,1.109,0.362
2014-09-18,1.114,0.4509
2014-09-19,1.131,1.526
2014-09-22,1.117,-1.2378
2014-09-23,1.131,1.2534
2014-09-24,1.151,1.7683
2014-09-25,1.157,0.5213
2014-09-26,1.162,0.4322
2014-09-29,1.174,1.0327
2014-09-30,1.171,-0.2555
2014-10-08,1.186,1.281
2014-10-09,1.192,0.5059
2014-10-10,1.181,-0.9228
2014-10-13,1.172,-0.7621
2014-10-14,1.166,-0.5119
2014-10-15,1.166,0.0
2014-10-16,1.152,-1.2007
2014-10-17,1.139,-1.1285
2014-10-20,1.156,1.4925
2014-10-21,1.149,-0.6055
2014-10-22,1.146,-0.2611
2014-10-23,1.134,-1.0471
2014-10-24,1.134,0.0
2014-10-27,1.145,0.97
2014-10-28,1.17,2.1834
2014-10-29,1.179,0.7692
2014-10-30,1.18,0.0848
2014-10-31,1.174,-0.5085
2014-11-03,1.181,0.5963
2014-11-04,1.178,-0.254
2014-11-05,1.18,0.1698
2014-11-06,1.188,0.678
2014-11-07,1.176,-1.0101
2014-11-10,1.186,0.8503
2014-11-11,1.153,-2.7825
2014-11-12,1.17,1.4744
2014-11-13,1.148,-1.8803
2014-11-14,1.139,-0.784
2014-11-17,1.153,1.2291
2014-11-18,1.15,-0.2602
2014-11-19,1.151,0.087
2014-11-20,1.157,0.5213
2014-11-21,1.181,2.0743
2014-11-24,1.209,2.3709
2014-11-25,1.228,1.5715
2014-11-26,1.243,1.2215
2014-11-27,1.261,1.4481
2014-11-28,1.261,0.0
2014-12-01,1.254,-0.5551
2014-12-02,1.288,2.7113
2014-12-03,1.31,1.7081
2014-12-04,1.353,3.2824
2014-12-05,1.363,0.7391
2014-12-08,1.407,3.2282
2014-12-09,1.341,-4.6908
2014-12-10,1.383,3.132
2014-12-11,1.376,-0.5061
2014-12-12,1.38,0.2907
2014-12-15,1.402,1.5942
2014-12-16,1.442,2.8531
2014-12-17,1.453,0.7628
2014-12-18,1.464,0.7571
2014-12-19,1.48,1.0929
2014-12-22,1.449,-2.0946
2014-12-23,1.407,-2.8986
2014-12-24,1.382,-1.7768
2014-12-25,1.438,4.0521
2014-12-26,1.479,2.8512
2014-12-29,1.481,0.1352
2014-12-30,1.47,-0.7427
2014-12-31,1.489,1.2925
2015-01-05,1.498,0.6044
2015-01-06,1.486,-0.8011
2015-01-07,1.496,0.6729
2015-01-08,1.327,-1.9385
2015-01-09,1.319,-0.6029
2015-01-12,1.289,-2.2745
2015-01-13,1.284,-0.3879
2015-01-14,1.284,0.0
2015-01-15,1.32,2.8037
2015-01-16,1.328,0.6061
2015-01-19,1.24,-6.6265
2015-01-20,1.267,2.1774
2015-01-21,1.313,3.6306
2015-01-22,1.329,1.2186
2015-01-23,1.322,-0.5267
2015-01-26,1.337,1.1346
2015-01-27,1.337,0.0
2015-01-28,1.311,-1.9447
2015-01-29,1.291,-1.5256
2015-01-30,1.274,-1.3168
2015-02-02,1.255,-1.4914
2015-02-03,1.278,1.8327
2015-02-04,1.275,-0.2347
2015-02-05,1.264,-0.8627
2015-02-06,1.24,-1.8987
2015-02-09,1.228,-0.9677
2015-02-10,1.248,1.6287
2015-02-11,1.271,1.8429
2015-02-12,1.274,0.236
2015-02-13,1.305,2.4333
2015-02-16,1.334,2.2222
2015-02-17,1.341,0.5247
2015-02-25,1.331,-0.7457
2015-02-26,1.341,0.7513
2015-02-27,1.363,1.6406
2015-03-02,1.408,3.3015
2015-03-03,1.41,0.142
2015-03-04,1.424,0.9929
2015-03-05,1.422,-0.1404
2015-03-06,1.382,-2.8129
2015-03-09,1.398,1.1577
2015-03-10,1.408,0.7153
2015-03-11,1.401,-0.4972
2015-03-12,1.405,0.2855
2015-03-13,1.426,1.4947
2015-03-16,1.46,2.3843
2015-03-17,1.473,0.8904
2015-03-18,1.494,1.4257
2015-03-19,1.492,-0.1339
2015-03-20,1.503,0.7373
2015-03-23,1.541,2.5283
2015-03-24,1.548,0.4543
2015-03-25,1.556,0.5168
2015-03-26,1.521,-2.2494
2015-03-27,1.533,0.789
2015-03-30,1.539,0.3914
2015-03-31,1.533,-0.3899
2015-04-01,1.573,2.6093
2015-04-02,1.618,2.8608
2015-04-03,1.651,2.0396
2015-04-07,1.683,1.9382
2015-04-08,1.68,-0.1783
2015-04-09,1.656,-1.4286
2015-04-10,1.707,3.0797
2015-04-13,1.755,2.812
2015-04-14,1.738,-0.9687
2015-04-15,1.684,-3.107
2015-04-16,1.703,1.1283
2015-04-17,1.705,0.1174
2015-04-20,1.669,-2.1114
2015-04-21,1.727,3.4751
2015-04-22,1.771,2.5478
2015-04-23,1.795,1.3552
2015-04-24,1.792,-0.1671
2015-04-27,1.803,0.6138
2015-04-28,1.731,-3.9933
2015-04-29,1.762,1.7909
2015-04-30,1.767,0.2838
2015-05-04,1.763,-0.2264
2015-05-05,1.729,-1.9285
2015-05-06,1.745,0.9254
2015-05-07,1.733,-0.6877
2015-05-08,1.803,4.0392
2015-05-11,1.894,5.0471
2015-05-12,1.955,3.2207
2015-05-13,2.003,2.4552
2015-05-14,1.978,-1.2481
2015-05-15,1.952,-1.3145
2015-05-18,2.011,3.0225
2015-05-19,2.06,2.4366
2015-05-20,2.102,2.0388
2015-05-21,2.166,3.0447
2015-05-22,2.176,0.4617
2015-05-25,2.197,0.9651
2015-05-26,2.28,3.7779
2015-05-27,2.306,1.1404
2015-05-28,2.158,-6.418
2015-05-29,2.196,1.7609
2015-06-01,2.319,5.6011
2015-06-02,2.411,3.9672
2015-06-03,2.433,0.9125
2015-06-04,2.397,-1.4797
2015-06-05,2.414,0.7092
2015-06-08,2.371,-1.7813
2015-06-09,2.372,0.0422
2015-06-10,2.439,2.8246
2015-06-11,2.483,1.804
2015-06-12,2.51,1.0874
2015-06-15,2.52,0.3984
2015-06-16,2.385,-5.3571
2015-06-17,2.395,0.4193
2015-06-18,2.306,-3.7161
2015-06-19,2.117,-8.196
2015-06-23,2.137,0.9447
2015-06-24,2.18,2.0122
2015-06-25,2.127,-2.4312
2015-06-26,1.942,-8.6977
2015-06-29,1.775,-8.5994
2015-06-30,1.879,5.8592
2015-07-01,1.751,-6.8121
2015-07-02,1.609,-8.1097
2015-07-03,1.485,-7.7067
2015-07-06,1.403,-5.5219
2015-07-07,1.311,-6.5574
2015-07-08,1.242,-5.2632
2015-07-09,1.29,3.8647
2015-07-10,1.362,5.5814
2015-07-13,1.457,6.975
2015-07-14,1.517,4.1181
2015-07-15,1.454,-4.1529
2015-07-16,1.473,1.3067
2015-07-17,1.561,5.9742
2015-07-20,1.587,1.6656
2015-07-21,1.646,3.7177
2015-07-22,1.688,2.5516
2015-07-23,1.737,2.9028
2015-07-24,1.706,-1.7847
2015-07-27,1.56,-8.558
2015-07-28,1.486,-4.7436
2015-07-29,1.548,4.1723
2015-07-30,1.53,-1.1628
2015-07-31,1.521,-0.5882
2015-08-03,1.455,-4.3393
2015-08-04,1.534,5.4296
2015-08-05,1.524,-0.6519
2015-08-06,1.505,-1.2467
2015-08-07,1.554,3.2558
2015-08-10,1.64,5.5341
2015-08-11,1.665,1.5244
2015-08-12,1.622,-2.5826
2015-08-13,1.646,1.4797
2015-08-14,1.671,1.5188
2015-08-17,1.7,1.7355
2015-08-18,1.606,-5.5294
2015-08-19,1.649,2.6775
2015-08-20,1.6,-2.9715
2015-08-21,1.521,-4.9375
2015-08-24,1.403,-7.7581
2015-08-25,1.296,-7.6265
2015-08-26,1.246,-3.858
2015-08-27,1.279,2.6485
2015-08-28,1.357,6.0985
2015-08-31,1.32,-2.7266
2015-09-01,1.247,-5.5303
2015-09-02,1.2,-3.769
2015-09-07,1.195,-0.4167
2015-09-08,1.239,3.682
2015-09-09,1.294,4.4391
2015-09-10,1.296,0.1546
2015-09-11,1.315,1.466
2015-09-14,1.24,-5.7034
2015-09-15,1.174,-5.3226
2015-09-16,1.253,6.7291
2015-09-17,1.227,-2.075
2015-09-18,1.244,1.3855
2015-09-21,1.304,4.8232
2015-09-22,1.317,0.9969
2015-09-23,1.299,-1.3667
2015-09-24,1.315,1.2317
2015-09-25,1.271,-3.346
2015-09-28,1.307,2.8324
2015-09-29,1.289,-1.3772
2015-09-30,1.289,0.0
2015-10-08,1.34,3.9566
2015-10-09,1.367,2.0149
2015-10-12,1.417,3.6576
2015-10-13,1.436,1.3409
2015-10-14,1.423,-0.9053
2015-10-15,1.469,3.2326
2015-10-16,1.503,2.3145
2015-10-19,1.508,0.3327
2015-10-20,1.532,1.5915
2015-10-21,1.415,-7.6371
2015-10-22,1.48,4.5936
2015-10-23,1.524,2.973
2015-10-26,1.543,1.2467
2015-10-27,1.56,1.1017
2015-10-28,1.525,-2.2436
2015-10-29,1.544,1.2459
2015-10-30,1.531,-0.842
2015-11-02,1.463,-4.4415
2015-11-03,1.461,-0.1367
2015-11-04,1.535,5.065
2015-11-05,1.554,1.2378
2015-11-06,1.604,3.2175
2015-11-09,1.626,1.3716
2015-11-10,1.64,0.861
2015-11-11,1.665,1.5244
2015-11-12,1.661,-0.2402
2015-11-13,1.615,-2.7694
2015-11-16,1.648,2.0433
2015-11-17,1.646,-0.1214
2015-11-18,1.61,-2.1871
2015-11-19,1.656,2.8571
2015-11-20,1.679,1.3889
2015-11-23,1.656,-1.3699
2015-11-24,1.671,0.9058
2015-11-25,1.703,1.915
2015-11-26,1.683,-1.1744
2015-11-27,1.597,-5.1099
2015-11-30,1.598,0.0626
2015-12-01,1.594,-0.2503
2015-12-02,1.583,-0.6901
2015-12-03,1.618,2.211
2015-12-04,1.311,-0.513
2015-12-07,1.329,1.373
2015-12-08,1.305,-1.8059
2015-12-09,1.298,-0.5364
2015-12-10,1.306,0.6163
2015-12-11,1.292,-1.072
2015-12-14,1.32,2.1672
2015-12-15,1.343,1.7424
2015-12-16,1.358,1.1169
2015-12-17,1.391,2.43
2015-12-18,1.394,0.2157
2015-12-21,1.399,0.3587
2015-12-22,1.423,1.7155
2015-12-23,1.39,-2.319
2015-12-24,1.385,-0.3597
2015-12-25,1.403,1.2996
2015-12-28,1.384,-1.3542
2015-12-29,1.39,0.4335
2015-12-30,1.4,0.7194
2015-12-31,1.374,-1.8571
2016-01-04,1.272,-7.4236
2016-01-05,1.238,-2.673
2016-01-06,1.258,1.6155
2016-01-07,1.179,-6.2798
2016-01-08,1.178,-0.0848
2016-01-11,1.116,-5.2632
2016-01-12,1.12,0.3584
2016-01-13,1.089,-2.7679
2016-01-14,1.132,3.9486
2016-01-15,1.1,-2.8269
2016-01-18,1.116,1.4545
2016-01-19,1.151,3.1362
2016-01-20,1.14,-0.9557
2016-01-21,1.106,-2.9825
2016-01-22,1.119,1.1754
2016-01-25,1.135,1.4298
2016-01-26,1.061,-6.5198
2016-01-27,1.048,-1.2253
2016-01-28,1.007,-3.9122
2016-01-29,1.033,2.5819
2016-02-01,1.022,-1.0649
2016-02-02,1.06,3.7182
2016-02-03,1.07,0.9434
2016-02-04,1.097,2.5234
2016-02-05,1.086,-1.0027
2016-02-15,1.094,0.7366
2016-02-16,1.136,3.8391
2016-02-17,1.156,1.7606
2016-02-18,1.147,-0.7785
2016-02-19,1.155,0.6975
2016-02-22,1.175,1.7316
2016-02-23,1.165,-0.8511
2016-02-24,1.162,-0.2575
2016-02-25,1.08,-7.0568
2016-02-26,1.073,-0.6481
2016-02-29,1.023,-4.6598
2016-03-01,1.045,2.1505
2016-03-02,1.091,4.4019
2016-03-03,1.088,-0.275
2016-03-04,1.054,-3.125
2016-03-07,1.071,1.6129
2016-03-08,1.07,-0.0934
2016-03-09,1.043,-2.5234
2016-03-10,1.023,-1.9175
2016-03-11,1.023,0.0
2016-03-14,1.046,2.2483
2016-03-15,1.036,-0.956
2016-03-16,1.024,-1.1583
2016-03-17,1.054,2.9297
2016-03-18,1.095,3.8899
2016-03-21,1.123,2.5571
2016-03-22,1.12,-0.2671
2016-03-23,1.131,0.9821
2016-03-24,1.118,-1.1494
2016-03-25,1.12,0.1789
2016-03-28,1.107,-1.1607
2016-03-29,1.082,-2.2584
2016-03-30,1.12,3.512
2016-03-31,1.12,0.0
2016-04-01,1.111,-0.8036
2016-04-05,1.135,2.1602
2016-04-06,1.137,0.1762
2016-04-07,1.116,-1.847
2016-04-08,1.103,-1.1649
2016-04-11,1.133,2.7199
2016-04-12,1.126,-0.6178
2016-04-13,1.15,2.1314
2016-04-14,1.159,0.7826
2016-04-15,1.163,0.3451
2016-04-18,1.144,-1.6337
2016-04-19,1.149,0.4371
2016-04-20,1.102,-4.0905
2016-04-21,1.097,-0.4537
2016-04-22,1.104,0.6381
2016-04-25,1.102,-0.1812
2016-04-26,1.109,0.6352
2016-04-27,1.099,-0.9017
2016-04-28,1.095,-0.364
2016-04-29,1.089,-0.5479
2016-05-03,1.118,2.663
2016-05-04,1.12,0.1789
2016-05-05,1.126,0.5357
2016-05-06,1.087,-3.4636
2016-05-09,1.056,-2.8519
2016-05-10,1.052,-0.3788
2016-05-11,1.034,-1.711
2016-05-12,1.032,-0.1934
2016-05-13,1.029,-0.2907
2016-05-16,1.041,1.1662
2016-05-17,1.033,-0.7685
2016-05-18,1.015,-1.7425
2016-05-19,1.017,0.197
2016-05-20,1.027,0.9833
2016-05-23,1.038,1.0711
2016-05-24,1.028,-0.9634
2016-05-25,1.024,-0.3891
2016-05-26,1.029,0.4883
2016-05-27,1.031,0.1944
2016-05-30,1.029,-0.194
2016-05-31,1.072,4.1788
2016-06-01,1.077,0.4664
2016-06-02,1.088,1.0214
2016-06-03,1.084,-0.3676
2016-06-06,1.083,-0.0923
2016-06-07,1.082,-0.0923
2016-06-08,1.08,-0.1848
2016-06-13,1.023,-5.2778
2016-06-14,1.028,0.4888
2016-06-15,1.065,3.5992
2016-06-16,1.079,1.3146
2016-06-17,1.08,0.0927
2016-06-20,1.1,1.8519
2016-06-21,1.087,-1.1818
2016-06-22,1.107,1.8399
2016-06-23,1.107,0.0
2016-06-24,1.105,-0.1807
2016-06-27,1.134,2.6244
2016-06-28,1.147,1.1464
2016-06-29,1.143,-0.3487
2016-06-30,1.136,-0.6124
2016-07-01,1.132,-0.3521
2016-07-04,1.147,1.3251
2016-07-05,1.154,0.6103
2016-07-06,1.166,1.0399
2016-07-07,1.171,0.4288
2016-07-08,1.165,-0.5124
2016-07-11,1.157,-0.6867
2016-07-12,1.159,0.1729
2016-07-13,1.162,0.2588
2016-07-14,1.161,-0.0861
2016-07-15,1.158,-0.2584
2016-07-18,1.148,-0.8636
2016-07-19,1.154,0.5226
2016-07-20,1.157,0.26
2016-07-21,1.155,-0.1729
2016-07-22,1.15,-0.4329
2016-07-25,1.143,-0.6087
2016-07-26,1.152,0.7874
2016-07-27,1.104,-4.1667
2016-07-28,1.099,-0.4529
2016-07-29,1.094,-0.455
2016-08-01,1.085,-0.8227
2016-08-02,1.094,0.8295
2016-08-03,1.099,0.457
2016-08-04,1.109,0.9099
2016-08-05,1.1,-0.8115
2016-08-08,1.112,1.0909
2016-08-09,1.121,0.8094
2016-08-10,1.122,0.0892
2016-08-11,1.107,-1.3369
2016-08-12,1.109,0.1807
2016-08-15,1.126,1.5329
2016-08-16,1.135,0.7993
2016-08-17,1.133,-0.1762
2016-08-18,1.131,-0.1765
2016-08-19,1.134,0.2653
2016-08-22,1.123,-0.97
2016-08-23,1.121,-0.1781
2016-08-24,1.126,0.446
2016-08-25,1.122,-0.3552
2016-08-26,1.127,0.4456
2016-08-29,1.129,0.1775
2016-08-30,1.129,0.0
2016-08-31,1.131,0.1771
2016-09-01,1.123,-0.7073
2016-09-02,1.118,-0.4452
2016-09-05,1.124,0.5367
2016-09-06,1.141,1.5125
2016-09-07,1.142,0.0876
2016-09-08,1.146,0.3503
2016-09-09,1.132,-1.2216
2016-09-12,1.104,-2.4735
2016-09-13,1.116,1.087
2016-09-14,1.114,-0.1792
2016-09-19,1.117,0.2693
2016-09-20,1.114,-0.2686
2016-09-21,1.113,-0.0898
2016-09-22,1.119,0.5391
2016-09-23,1.112,-0.6256
2016-09-26,1.094,-1.6187
2016-09-27,1.098,0.3656
2016-09-28,1.097,-0.0911
2016-09-29,1.103,0.5469
2016-09-30,1.107,0.3626
2016-10-10,1.13,2.0777
2016-10-11,1.132,0.177
2016-10-12,1.135,0.265
2016-10-13,1.134,-0.0881
2016-10-14,1.131,-0.2646
2016-10-17,1.118,-1.1494
2016-10-18,1.127,0.805
2016-10-19,1.123,-0.3549
2016-10-20,1.127,0.3562
2016-10-21,1.12,-0.6211
2016-10-24,1.126,0.5357
2016-10-25,1.134,0.7105
2016-10-26,1.127,-0.6173
2016-10-27,1.133,0.5324
2016-10-28,1.123,-0.8826
2016-10-31,1.12,-0.2671
2016-11-01,1.128,0.7143
2016-11-02,1.123,-0.4433
2016-11-03,1.126,0.2671
2016-11-04,1.127,0.0888
2016-11-07,1.129,0.1775
2016-11-08,1.129,0.0
2016-11-09,1.131,0.1771
2016-11-10,1.156,2.2104
2016-11-11,1.168,1.0381
2016-11-14,1.174,0.5137
2016-11-15,1.168,-0.5111
2016-11-16,1.165,-0.2568
2016-11-17,1.162,-0.2575
2016-11-18,1.169,0.6024
2016-11-21,1.178,0.7699
2016-11-22,1.192,1.1885
2016-11-23,1.182,-0.8389
2016-11-24,1.183,0.0846
2016-11-25,1.191,0.6762
2016-11-28,1.191,0.0
2016-11-29,1.183,-0.6717
2016-11-30,1.162,-1.7751
2016-12-01,1.181,1.6351
2016-12-02,1.167,-1.1854
2016-12-05,1.151,-1.371
2016-12-06,1.154,0.2606
2016-12-07,1.164,0.8666
2016-12-08,1.159,-0.4296
2016-12-09,1.165,0.5177
2016-12-12,1.125,-3.4335
2016-12-13,1.138,1.1556
2016-12-14,1.132,-0.5272
2016-12-15,1.135,0.265
2016-12-16,1.129,-0.5286
2016-12-19,1.135,0.5314
2016-12-20,1.127,-0.7048
2016-12-21,1.139,1.0648
2016-12-22,1.14,0.0878
2016-12-23,1.131,-0.7895
2016-12-26,1.133,0.1768
2016-12-27,1.136,0.2648
2016-12-28,1.127,-0.7923
2016-12-29,1.124,-0.2662
2016-12-30,1.121,-0.2669
2016-12-31,1.121,0.0
2017-01-03,1.128,0.6244
2017-01-04,1.144,1.4184
2017-01-05,1.147,0.2622
2017-01-06,1.146,-0.0872
2017-01-09,1.153,0.6108
2017-01-10,1.148,-0.4337
2017-01-11,1.131,-1.4808
2017-01-12,1.126,-0.4421
2017-01-13,1.11,-1.421
2017-01-16,1.1,-0.9009
2017-01-17,1.113,1.1818
2017-01-18,1.116,0.2695
2017-01-19,1.106,-0.8961
2017-01-20,1.116,0.9042
2017-01-23,1.128,1.0753
2017-01-24,1.127,-0.0887
2017-01-25,1.127,0.0
2017-01-26,1.134,0.6211
2017-02-03,1.128,-0.5291
2017-02-06,1.139,0.9752
2017-02-07,1.134,-0.439
2017-02-08,1.144,0.8818
2017-02-09,1.147,0.2622
2017-02-10,1.152,0.4359
2017-02-13,1.16,0.6944
2017-02-14,1.167,0.6034
2017-02-15,1.153,-1.1997
2017-02-16,1.159,0.5204
2017-02-17,1.147,-1.0354
2017-02-20,1.16,1.1334
2017-02-21,1.162,0.1724
2017-02-22,1.168,0.5164
2017-02-23,1.16,-0.6849
2017-02-24,1.158,-0.1724
2017-02-27,1.151,-0.6045
2017-02-28,1.157,0.5213
2017-03-01,1.156,-0.0864
2017-03-02,1.151,-0.4325
2017-03-03,1.153,0.1738
2017-03-06,1.168,1.301
2017-03-07,1.167,-0.0856
2017-03-08,1.161,-0.5141
2017-03-09,1.153,-0.6891
2017-03-10,1.156,0.2602
2017-03-13,1.17,1.2111
2017-03-14,1.166,-0.3419
2017-03-15,1.168,0.1715
2017-03-16,1.183,1.2842
2017-03-17,1.169,-1.1834
2017-03-20,1.171,0.1711
2017-03-21,1.176,0.427
2017-03-22,1.174,-0.1701
2017-03-23,1.178,0.3407
2017-03-24,1.177,-0.0849
2017-03-27,1.165,-1.0195
2017-03-28,1.163,-0.1717
2017-03-29,1.161,-0.172
2017-03-30,1.146,-1.292
2017-03-31,1.154,0.6981
2017-04-05,1.188,2.9463
2017-04-06,1.189,0.0842
2017-04-07,1.19,0.0841
2017-04-10,1.177,-1.0924
2017-04-11,1.18,0.2549
2017-04-12,1.169,-0.9322
2017-04-13,1.175,0.5133
2017-04-14,1.165,-0.8511
2017-04-17,1.157,-0.6867
2017-04-18,1.146,-0.9507
2017-04-19,1.145,-0.0873
2017-04-20,1.148,0.262
2017-04-21,1.14,-0.6969
2017-04-24,1.117,-2.0175
2017-04-25,1.117,0.0
2017-04-26,1.122,0.4476
2017-04-27,1.139,1.5152
2017-04-28,1.138,-0.0878
2017-05-02,1.142,0.3515
2017-05-03,1.141,-0.0876
2017-05-04,1.134,-0.6135
2017-05-05,1.122,-1.0582
2017-05-08,1.109,-1.1586
2017-05-09,1.114,0.4509
2017-05-10,1.099,-1.3465
2017-05-11,1.109,0.9099
2017-05-12,1.11,0.0902
2017-05-15,1.11,0.0
2017-05-16,1.135,2.2523
2017-05-17,1.132,-0.2643
2017-05-18,1.123,-0.7951
2017-05-19,1.115,-0.7124
2017-05-22,1.106,-0.8072
2017-05-23,1.08,-2.3508
2017-05-24,1.084,0.3704
2017-05-25,1.09,0.5535
2017-05-26,1.088,-0.1835
2017-05-31,1.086,-0.1838
2017-06-01,1.075,-1.0129
2017-06-02,1.074,-0.093
2017-06-05,1.079,0.4655
2017-06-06,1.082,0.278
2017-06-07,1.101,1.756
2017-06-08,1.101,0.0
2017-06-09,1.105,0.3633
2017-06-12,1.096,-0.8145
2017-06-13,1.102,0.5474
2017-06-14,1.092,-0.9074
2017-06-15,1.098,0.5495
2017-06-16,1.097,-0.0911
2017-06-19,1.108,1.0027
2017-06-20,1.109,0.0903
2017-06-21,1.105,-0.3607
2017-06-22,1.089,-1.448
2017-06-23,1.098,0.8264
2017-06-26,1.109,1.0018
2017-06-27,1.112,0.2705
2017-06-28,1.103,-0.8094
2017-06-29,1.109,0.544
2017-06-30,1.109,0.0
2017-07-03,1.114,0.4509
2017-07-04,1.107,-0.6284
2017-07-05,1.121,1.2647
2017-07-06,1.125,0.3568
2017-07-07,1.134,0.8
2017-07-10,1.135,0.0882
2017-07-11,1.115,-1.7621
2017-07-12,1.116,0.0897
2017-07-13,1.119,0.2688
2017-07-14,1.122,0.2681
2017-07-17,1.093,-2.5847
2017-07-18,1.105,1.0979
2017-07-19,1.13,2.2624
2017-07-20,1.131,0.0885
2017-07-21,1.133,0.1768
2017-07-24,1.125,-0.7061
2017-07-25,1.123,-0.1778
2017-07-26,1.121,-0.1781
2017-07-27,1.119,-0.1784
2017-07-28,1.13,0.983
2017-07-31,1.157,2.3894
2017-08-01,1.155,-0.1729
2017-08-02,1.149,-0.5195
2017-08-03,1.149,0.0
2017-08-04,1.135,-1.2185
2017-08-07,1.169,2.9956
2017-08-08,1.17,0.0855
2017-08-09,1.179,0.7692
2017-08-10,1.162,-1.4419
2017-08-11,1.129,-2.8399
2017-08-14,1.147,1.5943
2017-08-15,1.143,-0.3487
2017-08-16,1.144,0.0875
2017-08-17,1.155,0.9615
2017-08-18,1.143,-1.039
2017-08-21,1.156,1.1374
2017-08-22,1.148,-0.692
2017-08-23,1.135,-1.1324
2017-08-24,1.129,-0.5286
2017-08-25,1.142,1.1515
2017-08-28,1.162,1.7513
2017-08-29,1.155,-0.6024
2017-08-30,1.164,0.7792
2017-08-31,1.174,0.8591
2017-09-01,1.196,1.8739
2017-09-04,1.202,0.5017
2017-09-05,1.203,0.0832
2017-09-06,1.216,1.0806
2017-09-07,1.202,-1.1513
2017-09-08,1.2,-0.1664
2017-09-11,1.229,2.4167
2017-09-12,1.224,-0.4068
2017-09-13,1.229,0.4085
2017-09-14,1.219,-0.8137
2017-09-15,1.197,-1.8048
2017-09-18,1.21,1.086
2017-09-19,1.198,-0.9917
2017-09-20,1.205,0.5843
2017-09-21,1.186,-1.5768
2017-09-22,1.172,-1.1804
2017-09-25,1.165,-0.5973
2017-09-26,1.171,0.515
2017-09-27,1.185,1.1956
2017-09-28,1.187,0.1688
2017-09-29,1.194,0.5897
2017-10-09,1.2,0.5025
2017-10-10,1.195,-0.4167
2017-10-11,1.193,-0.1674
2017-10-12,1.19,-0.2515
2017-10-13,1.202,1.0084
2017-10-16,1.199,-0.2496
2017-10-17,1.196,-0.2502
2017-10-18,1.198,0.1672
2017-10-19,1.192,-0.5008
2017-10-20,1.193,0.0839
2017-10-23,1.207,1.1735
2017-10-24,1.204,-0.2486
2017-10-25,1.207,0.2492
2017-10-26,1.21,0.2486
2017-10-27,1.209,-0.0826
2017-10-30,1.206,-0.2481
2017-10-31,1.213,0.5804
2017-11-01,1.215,0.1649
2017-11-02,1.201,-1.1523
2017-11-03,1.199,-0.1665
2017-11-06,1.207,0.6672
2017-11-07,1.21,0.2486
2017-11-08,1.2,-0.8264
2017-11-09,1.216,1.3333
2017-11-10,1.231,1.2336
2017-11-13,1.245,1.1373
2017-11-14,1.231,-1.1245
2017-11-15,1.21,-1.7059
2017-11-16,1.225,1.2397
2017-11-17,1.207,-1.4694
2017-11-20,1.239,2.6512
2017-11-21,1.246,0.565
2017-11-22,1.24,-0.4815
2017-11-23,1.2,-3.2258
2017-11-24,1.189,-0.9167
2017-11-27,1.169,-1.6821
2017-11-28,1.188,1.6253
2017-11-29,1.2,1.0101
2017-11-30,1.187,-1.0833
2017-12-01,1.194,0.5897
2017-12-04,1.2,0.5025
2017-12-05,1.18,-1.6667
2017-12-06,1.184,0.339
2017-12-07,1.166,-1.5203
2017-12-08,1.177,0.9434
2017-12-11,1.195,1.5293
2017-12-12,1.187,-0.6695
2017-12-13,1.203,1.3479
2017-12-14,1.204,0.0831
2017-12-15,1.193,-0.9136
2017-12-18,1.18,-1.0897
2017-12-19,1.195,1.2712
2017-12-20,1.186,-0.7531
2017-12-21,1.207,1.7707
2017-12-22,1.203,-0.3314
2017-12-25,1.193,-0.8313
2017-12-26,1.2,0.5868
2017-12-27,1.189,-0.9167
2017-12-28,1.192,0.2523
2017-12-29,1.203,0.9228
2017-12-31,1.203,0.0
2018-01-02,1.226,1.9119
2018-01-03,1.231,0.4078
2018-01-04,1.24,0.7311
2018-01-05,1.236,-0.3226
2018-01-08,1.245,0.7282
2018-01-09,1.246,0.0803
2018-01-10,1.238,-0.6421
2018-01-11,1.231,-0.5654
2018-01-12,1.231,0.0
2018-01-15,1.212,-1.5435
2018-01-16,1.229,1.4026
2018-01-17,1.215,-1.1391
2018-01-18,1.222,0.5761
2018-01-19,1.217,-0.4092
2018-01-22,1.232,1.2325
2018-01-23,1.249,1.3799
2018-01-24,1.253,0.3203
2018-01-25,1.246,-0.5587
2018-01-26,1.243,-0.2408
2018-01-29,1.227,-1.2872
2018-01-30,1.213,-1.141
2018-01-31,1.221,0.6595
2018-02-01,1.208,-1.0647
2018-02-02,1.232,1.9868
2018-02-05,1.23,-0.1623
2018-02-06,1.186,-3.5772
2018-02-07,1.151,-2.9511
