净值日期,单位净值,日增长率
2025-12-09,0.479,-1.52
2025-12-10,0.4848,1.21
2025-12-11,0.4733,-2.37
2025-12-12,0.4695,-0.8
2025-12-15,0.4547,-3.15
2025-12-16,0.4456,-2.0
2025-12-17,0.4551,2.13
2025-12-18,0.4462,-1.96
2025-12-19,0.4473,0.25
2025-12-22,0.4517,0.98
2025-12-23,0.4492,-0.55
2025-12-24,0.4526,0.76
2025-12-25,0.4741,4.75
